Show,EpId,ClipId,Start,Stop,is_probably_host,speaker,clip_silhouette_score,SEP12k,SEP28k-E,SEP28k-T,SEP28k-D,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech
IStutterSoWhat,0,186,20491040,20539040,True,Evan Sherman,0.5623156428337097,train,dev,dev,train,0,0,0,1,0,0,0,0,2,0,0,0
IStutterSoWhat,0,187,20644640,20692640,True,Evan Sherman,0.6983629465103149,train,dev,dev,train,0,0,0,1,0,0,0,0,2,0,0,0
IStutterSoWhat,0,188,20669600,20717600,True,Evan Sherman,0.7316620945930481,train,dev,dev,train,0,0,0,0,0,0,0,3,3,1,0,0
IStutterSoWhat,0,189,21000320,21048320,True,Evan Sherman,0.7057836055755615,train,dev,dev,train,0,0,0,1,0,0,0,3,2,1,0,0
IStutterSoWhat,0,190,21025920,21073920,True,Evan Sherman,0.7386102676391602,train,dev,dev,train,0,1,0,0,2,0,0,1,1,1,0,0
IStutterSoWhat,0,191,21093440,21141440,True,Evan Sherman,0.6913765668869019,train,dev,dev,train,0,1,0,1,0,0,0,0,2,0,0,0
IStutterSoWhat,0,192,21166720,21214720,True,Evan Sherman,0.7135716676712036,train,dev,dev,train,0,0,1,0,0,3,0,3,0,0,0,0
IStutterSoWhat,0,193,21250400,21298400,True,Evan Sherman,0.7441079020500183,train,dev,dev,train,0,0,1,0,0,0,0,2,2,1,0,0
IStutterSoWhat,0,194,21277920,21325920,True,Evan Sherman,0.6545878052711487,train,dev,dev,train,0,0,0,0,0,0,0,0,3,0,0,0
IStutterSoWhat,0,195,21453920,21501920,True,Evan Sherman,0.7420287132263184,train,dev,dev,train,0,0,0,2,0,0,0,0,1,0,0,0
IStutterSoWhat,0,196,21481440,21529440,True,Evan Sherman,0.6976226568222046,train,dev,dev,train,0,0,0,2,0,2,0,1,0,0,0,0
IStutterSoWhat,0,197,2320960,2368960,False,IStutterSoWhat_0_2,0.5870440006256104,train,dev,dev,train,0,0,0,1,3,0,0,0,0,2,0,0
IStutterSoWhat,1,0,1219360,1267360,True,Evan Sherman,,train,dev,dev,train,0,0,1,0,0,0,0,0,2,0,0,0
IStutterSoWhat,1,1,2100320,2148320,True,Evan Sherman,,train,dev,dev,train,0,0,1,0,3,0,0,0,0,1,0,0
IStutterSoWhat,1,2,2126880,2174880,True,Evan Sherman,,train,dev,dev,train,0,0,0,0,2,2,0,0,0,0,0,0
IStutterSoWhat,1,3,2199520,2247520,True,Evan Sherman,,train,dev,dev,train,0,0,0,1,2,0,0,0,0,0,0,0
IStutterSoWhat,1,4,2235200,2283200,True,Evan Sherman,,train,dev,dev,train,0,0,2,1,0,0,0,0,0,1,0,0
IStutterSoWhat,1,5,2247520,2295520,True,Evan Sherman,,train,dev,dev,train,0,0,1,1,0,0,0,0,2,2,0,0
IStutterSoWhat,1,6,2270240,2318240,True,Evan Sherman,,train,dev,dev,train,0,0,0,3,1,0,0,0,0,2,0,0
IStutterSoWhat,1,7,2423520,2471520,True,Evan Sherman,,train,dev,dev,train,0,0,2,0,0,0,1,0,1,1,0,0
IStutterSoWhat,1,8,2448480,2496480,True,Evan Sherman,,train,dev,dev,train,0,0,2,1,2,0,0,0,0,0,0,0
IStutterSoWhat,1,9,2589600,2637600,True,Evan Sherman,,train,dev,dev,train,0,0,0,1,3,0,0,2,0,0,0,0
IStutterSoWhat,1,10,2615040,2663040,True,Evan Sherman,,train,dev,dev,train,0,0,2,1,0,0,0,3,0,0,0,0
IStutterSoWhat,1,11,2646560,2694560,True,Evan Sherman,,train,dev,dev,train,0,0,2,0,3,0,0,1,0,0,0,0
IStutterSoWhat,1,12,2715040,2763040,True,Evan Sherman,,train,dev,dev,train,0,0,0,0,0,0,0,0,3,1,0,0
IStutterSoWhat,1,13,2744000,2792000,True,Evan Sherman,,train,dev,dev,train,0,0,0,0,3,0,0,0,0,0,0,0
IStutterSoWhat,1,14,2829600,2877600,True,Evan Sherman,,train,dev,dev,train,0,0,1,0,0,0,0,0,2,0,0,0
IStutterSoWhat,1,15,2862880,2910880,True,Evan Sherman,,train,dev,dev,train,0,0,0,1,3,0,0,0,0,0,0,0
IStutterSoWhat,1,16,1268800,1316800,True,Evan Sherman,,train,dev,dev,train,0,0,1,2,3,0,0,1,0,0,0,0
IStutterSoWhat,1,17,2940320,2988320,True,Evan Sherman,,train,dev,dev,train,0,0,0,0,0,0,0,0,3,0,0,0
IStutterSoWhat,1,18,2964800,3012800,True,Evan Sherman,,train,dev,dev,train,0,0,0,0,0,3,0,0,0,0,0,0
IStutterSoWhat,1,19,3046720,3094720,True,Evan Sherman,,train,dev,dev,train,0,0,0,1,0,0,0,0,2,1,0,0
IStutterSoWhat,1,20,3075680,3123680,True,Evan Sherman,,train,dev,dev,train,0,0,0,0,0,0,0,0,3,0,0,0
IStutterSoWhat,1,21,3117600,3165600,True,Evan Sherman,,train,dev,dev,train,0,0,1,0,2,0,0,0,0,2,0,0
IStutterSoWhat,1,22,3140320,3188320,True,Evan Sherman,,train,dev,dev,train,0,0,2,0,3,0,1,3,0,1,0,0
IStutterSoWhat,1,23,3203680,3251680,True,Evan Sherman,,train,dev,dev,train,0,0,0,0,3,0,0,1,0,2,0,0
IStutterSoWhat,1,24,3402400,3450400,True,Evan Sherman,,train,dev,dev,train,0,0,0,1,0,0,0,0,2,2,0,0
IStutterSoWhat,1,25,3431200,3479200,True,Evan Sherman,,train,dev,dev,train,0,0,0,0,0,0,0,0,3,2,0,0
IStutterSoWhat,1,26,3481760,3529760,True,Evan Sherman,,train,dev,dev,train,0,0,1,0,0,0,0,0,2,0,0,0
IStutterSoWhat,1,27,3585120,3633120,True,Evan Sherman,,train,dev,dev,train,0,0,1,0,3,0,0,1,0,0,0,0
IStutterSoWhat,1,28,3616320,3664320,True,Evan Sherman,,train,dev,dev,train,0,0,0,1,1,0,0,0,1,0,0,0
IStutterSoWhat,1,29,3652640,3700640,True,Evan Sherman,,train,dev,dev,train,0,0,0,1,3,0,1,0,0,0,0,0
IStutterSoWhat,1,30,3679360,3727360,True,Evan Sherman,,train,dev,dev,train,0,0,0,2,3,0,0,0,0,0,0,0
IStutterSoWhat,1,31,3754880,3802880,True,Evan Sherman,,train,dev,dev,train,0,0,0,0,0,0,0,0,3,1,0,0
IStutterSoWhat,1,32,1314880,1362880,True,Evan Sherman,,train,dev,dev,train,0,0,0,0,3,0,0,0,0,0,0,0
IStutterSoWhat,1,33,1344960,1392960,True,Evan Sherman,,train,dev,dev,train,0,0,0,2,3,0,0,0,0,0,0,1
IStutterSoWhat,1,34,3860640,3908640,True,Evan Sherman,,train,dev,dev,train,0,0,0,0,0,0,0,0,3,0,0,0
IStutterSoWhat,1,35,3895520,3943520,True,Evan Sherman,,train,dev,dev,train,0,0,2,0,0,0,0,0,1,3,0,0
IStutterSoWhat,1,36,3934720,3982720,True,Evan Sherman,,train,dev,dev,train,0,0,1,0,0,0,1,0,2,0,0,0
IStutterSoWhat,1,37,3958880,4006880,True,Evan Sherman,,train,dev,dev,train,0,0,0,1,0,0,0,0,2,0,0,0
IStutterSoWhat,1,38,4024640,4072640,True,Evan Sherman,,train,dev,dev,train,0,0,0,0,0,0,0,0,3,1,0,0
IStutterSoWhat,1,39,4050400,4098400,True,Evan Sherman,,train,dev,dev,train,0,0,1,0,0,0,0,0,2,0,0,0
IStutterSoWhat,1,40,4086720,4134720,True,Evan Sherman,,train,dev,dev,train,0,0,2,1,0,0,0,0,0,0,0,0
IStutterSoWhat,1,41,4123840,4171840,True,Evan Sherman,,train,dev,dev,train,0,0,2,1,0,0,0,3,1,0,0,0
IStutterSoWhat,1,42,4283520,4331520,True,Evan Sherman,,train,dev,dev,train,0,0,0,1,3,0,0,0,0,0,0,0
IStutterSoWhat,1,43,4312480,4360480,True,Evan Sherman,,train,dev,dev,train,0,0,0,0,3,0,0,0,0,0,0,0
IStutterSoWhat,1,44,4530080,4578080,True,Evan Sherman,,train,dev,dev,train,0,0,0,0,3,0,0,3,0,1,0,0
IStutterSoWhat,1,45,4557280,4605280,True,Evan Sherman,,train,dev,dev,train,0,0,2,1,1,0,0,2,0,0,0,0
IStutterSoWhat,1,46,4639680,4687680,True,Evan Sherman,,train,dev,dev,train,0,0,1,0,3,0,0,0,0,0,0,0
IStutterSoWhat,1,47,4664160,4712160,True,Evan Sherman,,train,dev,dev,train,0,0,2,0,1,2,0,1,0,0,0,0
IStutterSoWhat,1,48,4747520,4795520,True,Evan Sherman,,train,dev,dev,train,0,0,1,0,3,0,0,0,0,0,0,0
IStutterSoWhat,1,49,4776320,4824320,True,Evan Sherman,,train,dev,dev,train,0,0,0,1,0,0,0,0,2,1,0,0
IStutterSoWhat,1,50,4832960,4880960,True,Evan Sherman,,train,dev,dev,train,0,0,0,0,3,0,0,2,0,0,0,0
IStutterSoWhat,1,51,4862560,4910560,True,Evan Sherman,,train,dev,dev,train,0,0,0,2,0,1,0,1,1,1,0,0
IStutterSoWhat,1,52,4895360,4943360,True,Evan Sherman,,train,dev,dev,train,0,0,1,1,2,0,0,0,0,0,0,0
IStutterSoWhat,1,53,1368000,1416000,True,Evan Sherman,,train,dev,dev,train,0,0,0,2,3,0,0,0,0,0,0,0
IStutterSoWhat,1,54,4955520,5003520,True,Evan Sherman,,train,dev,dev,train,0,0,1,0,2,0,0,0,0,0,0,0
IStutterSoWhat,1,55,4983520,5031520,True,Evan Sherman,,train,dev,dev,train,0,0,0,1,3,0,0,2,0,0,0,0
IStutterSoWhat,1,56,5292480,5340480,True,Evan Sherman,,train,dev,dev,train,0,0,2,1,0,0,0,0,1,0,0,0
IStutterSoWhat,1,57,5321920,5369920,True,Evan Sherman,,train,dev,dev,train,0,0,0,2,0,0,0,0,1,1,0,0
IStutterSoWhat,1,58,5401760,5449760,True,Evan Sherman,,train,dev,dev,train,0,0,0,1,0,0,0,0,2,2,0,0
IStutterSoWhat,1,59,5431040,5479040,True,Evan Sherman,,train,dev,dev,train,0,0,1,2,0,0,0,0,1,0,0,0
IStutterSoWhat,1,60,5485920,5533920,True,Evan Sherman,,train,dev,dev,train,0,0,0,0,0,0,0,0,3,2,0,0
IStutterSoWhat,1,61,5515200,5563200,True,Evan Sherman,,train,dev,dev,train,0,0,0,1,0,0,0,0,2,2,0,0
IStutterSoWhat,1,62,5642400,5690400,True,Evan Sherman,,train,dev,dev,train,0,0,0,1,3,0,0,1,0,0,0,0
IStutterSoWhat,1,63,5675040,5723040,True,Evan Sherman,,train,dev,dev,train,0,0,3,1,0,0,0,3,0,0,0,0
IStutterSoWhat,1,64,5815360,5863360,True,Evan Sherman,,train,dev,dev,train,0,0,0,1,3,0,0,0,0,0,0,0
IStutterSoWhat,1,65,5846080,5894080,True,Evan Sherman,,train,dev,dev,train,0,0,0,1,0,0,0,3,2,2,0,0
IStutterSoWhat,1,66,5870720,5918720,True,Evan Sherman,,train,dev,dev,train,0,0,2,0,2,0,0,3,0,0,0,0
IStutterSoWhat,1,67,5982720,6030720,True,Evan Sherman,,train,dev,dev,train,0,0,0,0,3,0,0,0,0,0,0,0
IStutterSoWhat,1,68,6007520,6055520,True,Evan Sherman,,train,dev,dev,train,0,0,0,1,3,0,0,0,0,1,0,0
IStutterSoWhat,1,69,6114880,6162880,True,Evan Sherman,,train,dev,dev,train,0,0,2,0,1,0,0,0,0,0,0,0
IStutterSoWhat,1,70,6157920,6205920,True,Evan Sherman,,train,dev,dev,train,0,0,0,2,2,0,0,0,0,1,0,0
IStutterSoWhat,1,71,1609760,1657760,True,Evan Sherman,,train,dev,dev,train,0,0,0,0,3,0,0,0,0,0,0,0
IStutterSoWhat,1,72,1652480,1700480,True,Evan Sherman,,train,dev,dev,train,0,0,0,0,0,0,0,0,3,1,0,0
IStutterSoWhat,1,73,6329600,6377600,True,Evan Sherman,,train,dev,dev,train,0,0,0,0,3,0,0,0,0,0,0,0
IStutterSoWhat,1,74,6355840,6403840,True,Evan Sherman,,train,dev,dev,train,0,0,2,2,3,0,1,0,0,0,0,0
IStutterSoWhat,1,75,6420320,6468320,True,Evan Sherman,,train,dev,dev,train,0,0,1,2,1,0,0,0,0,0,0,0
IStutterSoWhat,1,76,6504960,6552960,True,Evan Sherman,,train,dev,dev,train,0,0,0,2,1,0,0,0,0,0,0,0
IStutterSoWhat,1,77,6531360,6579360,True,Evan Sherman,,train,dev,dev,train,0,0,2,0,0,0,0,0,1,0,0,0
IStutterSoWhat,1,78,6587200,6635200,True,Evan Sherman,,train,dev,dev,train,0,0,1,0,0,0,0,3,2,1,0,0
IStutterSoWhat,1,79,6616960,6664960,True,Evan Sherman,,train,dev,dev,train,0,0,0,0,1,0,0,0,2,0,0,0
IStutterSoWhat,1,80,6665920,6713920,True,Evan Sherman,,train,dev,dev,train,0,0,0,2,3,0,0,2,0,1,0,0
IStutterSoWhat,1,81,6693120,6741120,True,Evan Sherman,,train,dev,dev,train,0,0,1,0,1,0,0,3,1,1,0,0
IStutterSoWhat,1,82,6894560,6942560,True,Evan Sherman,,train,dev,dev,train,0,0,0,2,3,0,0,0,0,0,0,0
IStutterSoWhat,1,83,6926560,6974560,True,Evan Sherman,,train,dev,dev,train,0,0,0,2,0,0,0,2,1,2,0,0
IStutterSoWhat,1,84,6982880,7030880,True,Evan Sherman,,train,dev,dev,train,0,0,0,1,0,0,0,0,2,3,0,0
IStutterSoWhat,1,85,7013120,7061120,True,Evan Sherman,,train,dev,dev,train,0,0,0,1,0,0,0,0,2,0,0,0
IStutterSoWhat,1,86,7074720,7122720,True,Evan Sherman,,train,dev,dev,train,0,0,1,0,0,0,0,1,2,0,0,0
IStutterSoWhat,1,87,7213600,7261600,True,Evan Sherman,,train,dev,dev,train,0,0,1,2,0,0,0,0,1,2,0,0
IStutterSoWhat,1,88,7238880,7286880,True,Evan Sherman,,train,dev,dev,train,0,0,3,1,0,0,0,0,0,0,0,0
IStutterSoWhat,1,89,1676000,1724000,True,Evan Sherman,,train,dev,dev,train,0,0,0,1,0,0,0,0,2,0,0,0
IStutterSoWhat,1,90,7296960,7344960,True,Evan Sherman,,train,dev,dev,train,0,0,1,0,0,0,0,2,2,2,0,0
IStutterSoWhat,1,91,7355040,7403040,True,Evan Sherman,,train,dev,dev,train,0,0,0,1,3,0,0,3,0,0,0,0
IStutterSoWhat,1,92,7489760,7537760,True,Evan Sherman,,train,dev,dev,train,0,0,0,0,0,0,0,2,3,1,0,0
IStutterSoWhat,1,93,7522240,7570240,True,Evan Sherman,,train,dev,dev,train,0,0,1,1,3,0,1,0,0,0,0,0
IStutterSoWhat,1,94,7730560,7778560,True,Evan Sherman,,train,dev,dev,train,0,0,0,0,0,0,0,0,3,2,0,0
IStutterSoWhat,1,95,7771200,7819200,True,Evan Sherman,,train,dev,dev,train,0,0,0,0,0,0,0,0,3,0,0,0
IStutterSoWhat,1,96,7834880,7882880,True,Evan Sherman,,train,dev,dev,train,0,0,0,0,3,0,0,2,0,1,0,0
IStutterSoWhat,1,97,7859840,7907840,True,Evan Sherman,,train,dev,dev,train,0,0,1,1,0,0,0,3,1,1,0,0
IStutterSoWhat,1,98,7891200,7939200,True,Evan Sherman,,train,dev,dev,train,0,0,1,3,1,0,0,3,0,2,0,0
IStutterSoWhat,1,99,7961120,8009120,True,Evan Sherman,,train,dev,dev,train,0,0,1,1,0,3,0,1,0,0,0,0
IStutterSoWhat,1,100,7985280,8033280,True,Evan Sherman,,train,dev,dev,train,0,0,0,0,3,1,0,1,0,0,0,0
IStutterSoWhat,1,101,8067680,8115680,True,Evan Sherman,,train,dev,dev,train,0,0,1,2,3,0,1,0,0,0,0,0
IStutterSoWhat,1,102,8092000,8140000,True,Evan Sherman,,train,dev,dev,train,0,1,0,0,2,0,0,0,1,0,0,0
IStutterSoWhat,1,103,8149920,8197920,True,Evan Sherman,,train,dev,dev,train,0,0,0,2,3,0,0,0,0,0,0,0
IStutterSoWhat,1,104,8176000,8224000,True,Evan Sherman,,train,dev,dev,train,0,0,0,0,0,0,0,0,3,2,0,0
IStutterSoWhat,1,105,8203520,8251520,True,Evan Sherman,,train,dev,dev,train,0,2,0,0,1,0,0,0,2,0,0,0
IStutterSoWhat,1,106,1767200,1815200,True,Evan Sherman,,train,dev,dev,train,0,0,0,1,2,0,0,0,1,0,0,0
IStutterSoWhat,1,107,1805440,1853440,True,Evan Sherman,,train,dev,dev,train,0,0,0,1,3,1,0,2,0,0,0,0
IStutterSoWhat,1,108,8238240,8286240,True,Evan Sherman,,train,dev,dev,train,0,0,1,0,0,0,0,0,2,0,0,0
IStutterSoWhat,1,109,8252960,8300960,True,Evan Sherman,,train,dev,dev,train,0,0,1,0,0,0,0,0,2,0,0,0
IStutterSoWhat,1,110,8460480,8508480,True,Evan Sherman,,train,dev,dev,train,0,0,0,0,3,0,0,0,0,0,0,0
IStutterSoWhat,1,111,8485120,8533120,True,Evan Sherman,,train,dev,dev,train,0,0,0,0,3,0,0,1,0,0,0,0
IStutterSoWhat,1,112,8578560,8626560,True,Evan Sherman,,train,dev,dev,train,0,0,2,1,1,0,1,2,0,0,0,0
IStutterSoWhat,1,113,8607360,8655360,True,Evan Sherman,,train,dev,dev,train,0,0,1,1,0,0,0,3,1,1,0,0
IStutterSoWhat,1,114,8629120,8677120,True,Evan Sherman,,train,dev,dev,train,0,0,0,0,1,0,0,3,2,0,0,0
IStutterSoWhat,1,115,8813280,8861280,True,Evan Sherman,,train,dev,dev,train,0,0,0,1,2,0,0,0,1,2,0,0
IStutterSoWhat,1,116,8838880,8886880,True,Evan Sherman,,train,dev,dev,train,0,0,2,1,0,0,0,3,0,0,0,0
IStutterSoWhat,1,117,8889440,8937440,True,Evan Sherman,,train,dev,dev,train,0,0,0,0,3,1,1,0,0,0,0,0
IStutterSoWhat,1,118,9051680,9099680,True,Evan Sherman,,train,dev,dev,train,0,0,0,1,1,0,0,1,1,2,0,0
IStutterSoWhat,1,119,9076160,9124160,True,Evan Sherman,,train,dev,dev,train,0,1,2,1,2,0,1,0,1,0,0,0
IStutterSoWhat,1,120,9170080,9218080,True,Evan Sherman,,train,dev,dev,train,0,0,0,0,3,1,1,0,0,0,0,0
IStutterSoWhat,1,121,9204960,9252960,True,Evan Sherman,,train,dev,dev,train,0,0,0,0,0,0,0,0,3,1,0,0
IStutterSoWhat,1,122,9311840,9359840,True,Evan Sherman,,train,dev,dev,train,0,0,0,2,2,0,0,0,0,0,0,0
IStutterSoWhat,1,123,9336640,9384640,True,Evan Sherman,,train,dev,dev,train,0,0,0,0,1,0,0,0,2,0,0,0
IStutterSoWhat,1,124,1889600,1937600,True,Evan Sherman,,train,dev,dev,train,0,0,0,2,2,0,0,0,0,0,0,0
IStutterSoWhat,1,125,1915840,1963840,True,Evan Sherman,,train,dev,dev,train,0,0,0,0,0,0,0,3,3,1,0,0
IStutterSoWhat,1,126,9595840,9643840,True,Evan Sherman,,train,dev,dev,train,0,0,0,0,1,1,0,0,1,2,0,0
IStutterSoWhat,1,127,9623680,9671680,True,Evan Sherman,,train,dev,dev,train,0,0,0,0,0,0,0,0,3,1,0,0
IStutterSoWhat,1,128,9660000,9708000,True,Evan Sherman,,train,dev,dev,train,0,0,1,0,0,0,0,0,2,1,0,0
IStutterSoWhat,1,129,9718400,9766400,True,Evan Sherman,,train,dev,dev,train,0,1,2,1,0,0,0,1,1,0,0,0
IStutterSoWhat,1,130,9747680,9795680,True,Evan Sherman,,train,dev,dev,train,0,0,0,0,0,0,0,0,3,1,0,0
IStutterSoWhat,1,131,9777440,9825440,True,Evan Sherman,,train,dev,dev,train,0,0,1,1,0,0,0,1,1,1,0,0
IStutterSoWhat,1,132,9802400,9850400,True,Evan Sherman,,train,dev,dev,train,0,0,0,0,0,0,0,0,3,3,0,0
IStutterSoWhat,1,133,9850720,9898720,True,Evan Sherman,,train,dev,dev,train,0,0,0,1,2,0,0,0,0,0,0,0
IStutterSoWhat,1,134,9894880,9942880,True,Evan Sherman,,train,dev,dev,train,0,0,0,0,0,0,0,0,3,1,0,0
IStutterSoWhat,1,135,9916000,9964000,True,Evan Sherman,,train,dev,dev,train,0,0,0,1,2,0,0,0,0,0,2,0
IStutterSoWhat,1,136,11157120,11205120,True,Evan Sherman,,train,dev,dev,train,0,1,0,0,0,0,0,0,3,0,2,1
IStutterSoWhat,1,137,1927840,1975840,True,Evan Sherman,,train,dev,dev,train,0,0,1,1,0,0,0,2,2,0,0,0
IStutterSoWhat,1,138,2023680,2071680,True,Evan Sherman,,train,dev,dev,train,0,0,0,0,0,0,0,0,3,0,0,0
IStutterSoWhat,1,139,2062400,2110400,True,Evan Sherman,,train,dev,dev,train,0,0,0,1,3,0,0,0,0,0,0,0
IStutterSoWhat,2,0,1263840,1311840,True,Evan Sherman,0.7143042087554932,train,dev,dev,train,0,0,0,1,0,0,0,3,2,1,0,0
IStutterSoWhat,2,1,18213920,18261920,True,Evan Sherman,0.659410834312439,train,dev,dev,train,0,0,0,0,2,1,0,2,0,0,0,0
IStutterSoWhat,2,2,18338240,18386240,True,Evan Sherman,0.6872786283493042,train,dev,dev,train,0,0,1,0,3,0,0,0,0,1,0,0
IStutterSoWhat,2,3,18368960,18416960,True,Evan Sherman,0.686450719833374,train,dev,dev,train,0,0,1,0,3,0,0,0,0,0,0,0
IStutterSoWhat,2,4,18709120,18757120,True,Evan Sherman,0.3935809135437011,train,dev,dev,train,0,1,0,1,2,0,0,1,0,0,0,0
IStutterSoWhat,2,5,18737120,18785120,True,Evan Sherman,0.7163985967636108,train,dev,dev,train,0,0,0,1,2,0,0,0,1,0,0,0
IStutterSoWhat,2,6,18799200,18847200,True,Evan Sherman,0.2296750098466873,train,dev,dev,train,0,0,0,3,3,0,0,0,0,0,0,0
IStutterSoWhat,2,7,19180800,19228800,True,Evan Sherman,0.5584405064582825,train,dev,dev,train,0,0,1,2,0,0,0,0,1,1,0,0
IStutterSoWhat,2,8,19211840,19259840,False,IStutterSoWhat_2_1,0.4326615631580353,train,dev,dev,train,0,0,3,0,0,0,3,0,0,0,0,0
IStutterSoWhat,2,9,19333760,19381760,False,IStutterSoWhat_2_1,0.260821521282196,train,dev,dev,train,0,0,3,0,2,0,1,1,0,0,0,0
IStutterSoWhat,2,10,19363520,19411520,False,IStutterSoWhat_2_1,0.3113318979740143,train,dev,dev,train,0,1,0,1,3,0,1,0,0,0,0,0
IStutterSoWhat,2,11,19460480,19508480,False,IStutterSoWhat_2_1,0.4391629993915558,train,dev,dev,train,0,1,2,0,0,0,0,0,1,1,0,1
IStutterSoWhat,2,12,19498400,19546400,False,IStutterSoWhat_2_1,0.4665114879608154,train,dev,dev,train,0,0,0,2,0,0,0,0,1,3,0,0
IStutterSoWhat,2,13,19522880,19570880,False,IStutterSoWhat_2_1,0.1994793713092804,train,dev,dev,train,0,0,2,1,1,0,0,0,0,0,0,0
IStutterSoWhat,2,14,19692800,19740800,False,IStutterSoWhat_2_1,0.2143303900957107,train,dev,dev,train,0,0,1,1,2,0,0,1,0,0,0,0
IStutterSoWhat,2,15,19738080,19786080,False,IStutterSoWhat_2_1,0.3959484398365021,train,dev,dev,train,0,0,0,1,2,0,0,0,1,0,0,0
IStutterSoWhat,2,16,19764320,19812320,False,IStutterSoWhat_2_1,0.2011758834123611,train,dev,dev,train,0,0,0,0,3,0,0,0,0,0,0,0
IStutterSoWhat,2,17,1989440,2037440,False,IStutterSoWhat_2_1,0.349498838186264,train,dev,dev,train,0,0,1,0,0,0,0,1,2,1,0,0
IStutterSoWhat,2,18,19837920,19885920,False,IStutterSoWhat_2_1,0.460460364818573,train,dev,dev,train,0,0,0,1,3,0,0,0,0,0,0,0
IStutterSoWhat,2,19,19865120,19913120,False,IStutterSoWhat_2_1,0.4474867880344391,train,dev,dev,train,0,0,0,1,0,0,0,0,2,2,0,0
IStutterSoWhat,2,20,19888960,19936960,False,IStutterSoWhat_2_1,0.4427384436130523,train,dev,dev,train,0,0,0,3,0,0,1,0,0,0,0,0
IStutterSoWhat,2,21,19909600,19957600,False,IStutterSoWhat_2_1,0.341289758682251,train,dev,dev,train,0,0,0,0,3,0,0,0,0,0,0,0
IStutterSoWhat,2,22,20016000,20064000,False,IStutterSoWhat_2_1,0.3974378108978271,train,dev,dev,train,0,0,0,0,3,1,2,0,0,0,0,0
IStutterSoWhat,2,23,20042880,20090880,False,IStutterSoWhat_2_1,0.2272803038358688,train,dev,dev,train,0,1,1,2,2,0,0,0,0,0,0,0
IStutterSoWhat,2,24,20080320,20128320,False,IStutterSoWhat_2_1,0.3246248960494995,train,dev,dev,train,0,0,1,0,3,0,0,0,0,0,0,0
IStutterSoWhat,2,25,20116000,20164000,False,IStutterSoWhat_2_1,0.3139305710792541,train,dev,dev,train,0,0,3,0,2,1,1,0,0,0,0,0
IStutterSoWhat,2,26,20194080,20242080,False,IStutterSoWhat_2_1,0.4847703576087951,train,dev,dev,train,0,0,1,1,0,0,0,0,1,1,0,0
IStutterSoWhat,2,27,20238400,20286400,False,IStutterSoWhat_2_1,0.2047348320484161,train,dev,dev,train,0,0,2,0,2,0,1,1,0,0,0,0
IStutterSoWhat,2,28,20399040,20447040,False,IStutterSoWhat_2_1,0.1903958320617675,train,dev,dev,train,0,0,0,2,0,0,0,0,1,1,0,0
IStutterSoWhat,2,29,20428480,20476480,True,Evan Sherman,0.6335470080375671,train,dev,dev,train,0,0,0,1,2,1,0,0,0,0,0,0
IStutterSoWhat,2,30,20598400,20646400,True,Evan Sherman,0.6953500509262085,train,dev,dev,train,0,0,0,0,3,0,0,0,0,0,0,0
IStutterSoWhat,2,31,20626240,20674240,True,Evan Sherman,0.644321084022522,train,dev,dev,train,0,0,0,0,3,0,1,0,0,0,0,0
IStutterSoWhat,2,32,21193760,21241760,True,Evan Sherman,0.4296926259994507,train,dev,dev,train,0,0,1,0,2,0,1,0,1,0,0,0
IStutterSoWhat,2,33,21221440,21269440,False,IStutterSoWhat_2_1,0.3939186334609985,train,dev,dev,train,0,0,0,0,0,1,0,0,2,2,3,0
IStutterSoWhat,2,34,2014240,2062240,True,Evan Sherman,0.4861958920955658,train,dev,dev,train,1,0,0,1,0,0,0,0,2,0,0,0
IStutterSoWhat,2,35,22091360,22139360,False,IStutterSoWhat_2_1,0.0398845076560974,train,dev,dev,train,0,0,0,0,0,0,0,0,3,0,3,1
IStutterSoWhat,2,36,22118880,22166880,False,IStutterSoWhat_2_1,0.0284747909754514,train,dev,dev,train,0,0,0,0,0,0,0,0,3,0,3,2
IStutterSoWhat,2,37,22133760,22181760,False,IStutterSoWhat_2_1,-0.0064876414835453,train,dev,dev,train,0,0,0,0,0,0,0,0,3,0,3,2
IStutterSoWhat,2,38,2227360,2275360,True,Evan Sherman,0.5477376580238342,train,dev,dev,train,0,0,0,1,3,0,0,0,0,0,0,0
IStutterSoWhat,2,39,2258880,2306880,False,IStutterSoWhat_2_1,0.4843219518661499,train,dev,dev,train,0,0,2,1,1,0,0,0,0,0,0,0
IStutterSoWhat,2,40,2284640,2332640,False,IStutterSoWhat_2_1,0.3838300406932831,train,dev,dev,train,0,0,3,1,0,0,1,0,0,0,0,0
IStutterSoWhat,2,41,2324320,2372320,False,IStutterSoWhat_2_1,0.4740341603755951,train,dev,dev,train,0,0,3,1,2,0,1,1,0,1,0,0
IStutterSoWhat,2,42,2383200,2431200,False,IStutterSoWhat_2_1,0.3334261775016784,train,dev,dev,train,0,0,0,0,3,0,0,0,0,0,0,0
IStutterSoWhat,2,43,2476320,2524320,False,IStutterSoWhat_2_1,0.4531197249889374,train,dev,dev,train,0,0,0,3,0,0,1,0,0,0,0,0
IStutterSoWhat,2,44,2511040,2559040,False,IStutterSoWhat_2_1,0.4272891283035278,train,dev,dev,train,0,0,0,1,2,0,1,0,0,0,0,0
